session_id,customer_id,started_at,duration_seconds,end_reason,device_type
sess_00012175,,2026-06-07 11:11:10,92,no_activity,desktop
sess_00012176,cust_002901,2026-06-07 05:09:22,1659,no_activity,desktop
sess_00012177,,2026-06-07 18:52:56,268,timeout,desktop
sess_00012178,cust_001506,2026-06-07 12:54:02,792,no_activity,desktop
sess_00012179,cust_000498,2026-06-07 04:43:24,565,logout,mobile
sess_00012180,,2026-06-07 16:45:20,1842,no_activity,mobile
sess_00012181,cust_000769,2026-06-07 06:00:47,1,no_activity,mobile
sess_00012182,cust_002844,2026-06-07 19:04:41,2175,no_activity,mobile
sess_00012183,cust_001241,2026-06-07 18:25:04,206,no_activity,mobile
sess_00012184,,2026-06-07 05:43:19,416,no_activity,desktop
sess_00012185,cust_000024,2026-06-07 17:43:18,193,timeout,desktop
sess_00012186,,2026-06-07 09:59:28,14,no_activity,desktop
sess_00012187,,2026-06-07 14:42:18,187,no_activity,mobile
sess_00012188,cust_001503,2026-06-07 09:45:34,723,timeout,mobile
sess_00012189,,2026-06-07 14:16:52,1057,no_activity,mobile
sess_00012190,,2026-06-07 21:23:01,98,no_activity,mobile
sess_00012191,,2026-06-07 06:29:34,936,no_activity,desktop
sess_00012192,cust_001300,2026-06-07 11:31:23,1,no_activity,mobile
sess_00012193,cust_002214,2026-06-07 21:44:59,149,no_activity,desktop
sess_00012194,,2026-06-07 13:15:55,2949,no_activity,desktop
sess_00012195,cust_002214,2026-06-07 08:31:50,23,no_activity,mobile
sess_00012196,,2026-06-07 16:54:54,949,no_activity,desktop
sess_00012197,cust_000324,2026-06-07 09:52:24,5147,no_activity,desktop
sess_00012198,cust_000898,2026-06-07 21:07:50,2425,timeout,mobile
sess_00012199,,2026-06-07 16:28:38,359,no_activity,desktop
sess_00012200,cust_002417,2026-06-07 01:08:17,20,no_activity,tablet
sess_00012201,,2026-06-07 16:52:18,234,no_activity,mobile
sess_00012202,,2026-06-07 13:00:21,1595,timeout,desktop
sess_00012203,,2026-06-07 01:09:20,3219,no_activity,desktop
sess_00012204,,2026-06-07 16:08:49,1731,no_activity,desktop
sess_00012205,cust_002716,2026-06-07 19:57:38,608,timeout,tablet
sess_00012206,,2026-06-07 10:01:49,267,no_activity,desktop
sess_00012207,cust_002802,2026-06-07 18:36:13,292,no_activity,desktop
sess_00012208,cust_002343,2026-06-07 16:43:35,170,timeout,mobile
sess_00012209,,2026-06-07 07:23:37,391,no_activity,desktop
sess_00012210,cust_002909,2026-06-07 11:25:31,283,no_activity,desktop
sess_00012211,,2026-06-07 12:04:16,25,no_activity,desktop
sess_00012212,cust_000603,2026-06-07 16:15:34,353,no_activity,desktop
sess_00012213,cust_002171,2026-06-07 02:09:23,15,no_activity,mobile
sess_00012214,cust_001246,2026-06-07 20:34:07,222,no_activity,desktop
sess_00012215,,2026-06-07 21:36:17,963,no_activity,mobile
sess_00012216,,2026-06-07 10:36:11,408,no_activity,desktop
sess_00012217,,2026-06-07 16:16:50,29,no_activity,mobile
sess_00012218,,2026-06-07 13:28:15,281,no_activity,mobile
sess_00012219,cust_000630,2026-06-07 13:12:17,242,no_activity,desktop
sess_00012220,cust_002700,2026-06-07 23:35:22,308,no_activity,desktop
sess_00012221,cust_000070,2026-06-07 08:34:50,2,no_activity,desktop
sess_00012222,cust_000377,2026-06-07 22:05:34,504,no_activity,mobile
sess_00012223,cust_002939,2026-06-07 12:39:30,169,timeout,desktop
sess_00012224,,2026-06-07 08:35:41,147,no_activity,mobile
sess_00012225,cust_000806,2026-06-08 13:31:56,899,no_activity,mobile
sess_00012226,cust_002076,2026-06-08 14:36:18,415,timeout,desktop
sess_00012227,,2026-06-08 12:52:21,451,logout,desktop
sess_00012228,,2026-06-08 11:04:46,326,no_activity,desktop
sess_00012229,,2026-06-08 09:06:39,538,timeout,mobile
sess_00012230,cust_000068,2026-06-08 17:56:58,645,no_activity,desktop
sess_00012231,,2026-06-08 16:45:29,390,no_activity,desktop
sess_00012232,cust_001976,2026-06-08 11:13:25,528,no_activity,desktop
sess_00012233,cust_001833,2026-06-08 11:46:15,16,no_activity,mobile
sess_00012234,cust_000548,2026-06-08 10:38:56,201,no_activity,desktop
sess_00012235,,2026-06-08 18:12:02,1361,no_activity,mobile
sess_00012236,cust_002611,2026-06-08 10:31:25,253,no_activity,desktop
sess_00012237,,2026-06-08 20:40:12,1032,no_activity,mobile
sess_00012238,cust_002643,2026-06-08 17:31:55,1849,no_activity,desktop
sess_00012239,,2026-06-08 09:19:42,1096,no_activity,desktop
sess_00012240,cust_001598,2026-06-08 20:19:49,467,no_activity,mobile
sess_00012241,,2026-06-08 12:17:39,1296,no_activity,tablet
sess_00012242,,2026-06-08 09:53:32,228,timeout,desktop
sess_00012243,cust_001263,2026-06-08 08:18:51,693,logout,mobile
sess_00012244,,2026-06-08 15:59:05,509,no_activity,desktop
sess_00012245,,2026-06-08 19:17:58,99,no_activity,desktop
sess_00012246,,2026-06-08 14:52:33,12,no_activity,desktop
sess_00012247,,2026-06-08 13:12:05,932,no_activity,desktop
sess_00012248,cust_001266,2026-06-08 12:44:02,1613,timeout,desktop
sess_00012249,cust_001280,2026-06-08 15:11:02,976,no_activity,desktop
sess_00012250,cust_001062,2026-06-08 08:52:39,589,no_activity,desktop
sess_00012251,cust_001185,2026-06-08 19:18:25,15,no_activity,mobile
sess_00012252,,2026-06-08 20:21:14,1304,no_activity,mobile
sess_00012253,cust_000805,2026-06-08 18:15:03,2,no_activity,desktop
sess_00012254,cust_002585,2026-06-08 09:05:28,178,no_activity,mobile
sess_00012255,cust_002623,2026-06-08 15:27:29,750,no_activity,mobile
sess_00012256,,2026-06-08 21:02:27,337,no_activity,tablet
sess_00012257,cust_002410,2026-06-08 12:44:35,228,no_activity,mobile
sess_00012258,,2026-06-08 19:03:15,1085,no_activity,desktop
sess_00012259,cust_000647,2026-06-08 14:40:53,271,no_activity,mobile
sess_00012260,,2026-06-08 11:55:44,296,no_activity,mobile
sess_00012261,cust_001968,2026-06-08 06:01:03,16,no_activity,desktop
sess_00012262,,2026-06-08 11:39:31,77,no_activity,mobile
sess_00012263,cust_000409,2026-06-08 16:10:59,380,no_activity,mobile
sess_00012264,cust_000272,2026-06-08 18:45:34,170,timeout,desktop
sess_00012265,cust_000563,2026-06-08 07:42:10,66,no_activity,desktop
sess_00012266,cust_000083,2026-06-08 20:19:51,13,no_activity,desktop
sess_00012267,,2026-06-08 16:26:57,557,no_activity,mobile
sess_00012268,,2026-06-08 20:50:19,21,no_activity,desktop
sess_00012269,cust_002859,2026-06-08 14:36:35,309,no_activity,mobile
sess_00012270,cust_001643,2026-06-08 12:14:35,396,timeout,desktop
sess_00012271,,2026-06-08 22:23:08,1661,no_activity,desktop
sess_00012272,,2026-06-08 19:11:46,139,logout,mobile
sess_00012273,cust_001056,2026-06-08 20:10:54,311,no_activity,desktop
sess_00012274,,2026-06-08 08:41:13,72,no_activity,desktop
sess_00012275,,2026-06-08 11:52:57,308,no_activity,desktop
sess_00012276,cust_000289,2026-06-08 19:48:18,16,no_activity,desktop
sess_00012277,,2026-06-08 13:06:06,8,no_activity,desktop
sess_00012278,cust_002083,2026-06-08 19:50:04,24,no_activity,tablet
sess_00012279,cust_001207,2026-06-08 18:26:01,95,no_activity,desktop
sess_00012280,cust_000803,2026-06-08 14:05:28,441,no_activity,desktop
sess_00012281,,2026-06-08 21:14:52,553,logout,desktop
sess_00012282,,2026-06-08 16:41:18,970,no_activity,desktop
sess_00012283,,2026-06-08 18:16:55,2248,no_activity,desktop
sess_00012284,,2026-06-08 07:17:01,12,no_activity,mobile
sess_00012285,,2026-06-08 17:42:39,18,no_activity,mobile
sess_00012286,,2026-06-08 13:36:34,58,no_activity,mobile
sess_00012287,,2026-06-08 08:43:52,854,no_activity,desktop
sess_00012288,,2026-06-08 09:02:18,7200,logout,mobile
sess_00012289,,2026-06-08 10:57:36,363,timeout,mobile
sess_00012290,cust_001965,2026-06-08 18:24:36,212,no_activity,desktop
sess_00012291,cust_001168,2026-06-08 16:41:39,228,timeout,desktop
sess_00012292,,2026-06-08 13:21:11,519,timeout,desktop
sess_00012293,,2026-06-08 22:11:54,2244,no_activity,desktop
sess_00012294,,2026-06-08 20:16:46,214,no_activity,mobile
sess_00012295,cust_000234,2026-06-08 19:58:29,569,no_activity,tablet
sess_00012296,,2026-06-08 04:20:20,54,logout,mobile
sess_00012297,cust_001187,2026-06-08 14:43:17,183,timeout,desktop
sess_00012298,,2026-06-08 13:04:46,208,no_activity,mobile
sess_00012299,,2026-06-08 17:39:12,9,no_activity,mobile
sess_00012300,cust_000657,2026-06-08 05:36:37,1155,no_activity,mobile
sess_00012301,cust_001347,2026-06-08 15:12:11,1104,no_activity,mobile
sess_00012302,,2026-06-08 12:34:30,3,no_activity,desktop
sess_00012303,cust_001569,2026-06-08 15:26:48,253,timeout,tablet
sess_00012304,,2026-06-08 10:52:10,1354,no_activity,mobile
sess_00012305,,2026-06-08 14:01:09,300,timeout,desktop
sess_00012306,cust_000005,2026-06-08 15:34:07,295,no_activity,mobile
sess_00012307,cust_000214,2026-06-08 19:43:47,259,no_activity,desktop
sess_00012308,cust_001543,2026-06-08 08:21:59,189,no_activity,desktop
sess_00012309,cust_001839,2026-06-08 15:43:45,239,no_activity,tablet
sess_00012310,,2026-06-08 09:34:38,219,no_activity,mobile
sess_00012311,,2026-06-08 14:28:25,103,timeout,mobile
sess_00012312,cust_001872,2026-06-08 13:38:14,267,no_activity,desktop
sess_00012313,cust_002821,2026-06-08 16:40:12,110,no_activity,mobile
sess_00012314,,2026-06-08 15:02:17,901,timeout,desktop
sess_00012315,cust_000745,2026-06-08 09:56:53,396,timeout,desktop
sess_00012316,cust_002023,2026-06-08 13:39:33,11,no_activity,desktop
sess_00012317,,2026-06-08 04:21:10,10,no_activity,mobile
sess_00012318,,2026-06-08 12:15:15,432,no_activity,mobile
sess_00012319,cust_001335,2026-06-08 13:38:09,1339,no_activity,desktop
sess_00012320,,2026-06-08 09:00:54,85,no_activity,desktop
sess_00012321,,2026-06-08 19:04:33,124,timeout,mobile
sess_00012322,,2026-06-08 08:03:09,308,no_activity,desktop
sess_00012323,cust_002930,2026-06-09 15:54:56,274,no_activity,mobile
sess_00012324,,2026-06-09 23:22:52,30,no_activity,desktop
sess_00012325,cust_001797,2026-06-09 19:52:34,25,no_activity,mobile
sess_00012326,cust_001637,2026-06-09 09:53:25,835,timeout,desktop
sess_00012327,,2026-06-09 23:41:11,65,no_activity,desktop
sess_00012328,cust_002782,2026-06-09 16:47:54,802,timeout,mobile
sess_00012329,,2026-06-09 09:00:15,21,no_activity,mobile
sess_00012330,,2026-06-09 11:34:36,12,no_activity,mobile
sess_00012331,,2026-06-09 20:51:40,242,no_activity,desktop
sess_00012332,cust_001490,2026-06-09 09:46:43,956,no_activity,mobile
sess_00012333,,2026-06-09 09:34:15,365,no_activity,mobile
sess_00012334,,2026-06-09 06:12:59,45,no_activity,mobile
sess_00012335,,2026-06-09 17:23:32,15,no_activity,mobile
sess_00012336,cust_002463,2026-06-09 18:37:26,858,no_activity,mobile
sess_00012337,cust_002863,2026-06-09 21:56:46,583,no_activity,mobile
sess_00012338,,2026-06-09 15:41:01,403,no_activity,mobile
sess_00012339,,2026-06-09 17:37:39,1195,no_activity,mobile
sess_00012340,,2026-06-09 19:36:16,256,no_activity,desktop
sess_00012341,cust_002874,2026-06-09 10:43:22,291,no_activity,desktop
sess_00012342,,2026-06-09 09:50:35,522,logout,mobile
sess_00012343,,2026-06-09 22:35:00,270,no_activity,mobile
sess_00012344,cust_000381,2026-06-09 18:27:03,501,no_activity,desktop
sess_00012345,,2026-06-09 15:02:57,16,no_activity,desktop
sess_00012346,,2026-06-09 10:51:11,585,no_activity,mobile
sess_00012347,,2026-06-09 11:45:32,459,no_activity,mobile
sess_00012348,,2026-06-09 20:03:54,54,no_activity,desktop
sess_00012349,cust_000590,2026-06-09 09:51:25,411,no_activity,mobile
sess_00012350,,2026-06-09 17:48:11,650,timeout,desktop
sess_00012351,cust_000749,2026-06-09 19:35:57,93,no_activity,mobile
sess_00012352,cust_002186,2026-06-09 13:36:18,76,no_activity,mobile
sess_00012353,,2026-06-09 11:03:34,157,no_activity,desktop
sess_00012354,cust_000523,2026-06-09 08:59:37,300,no_activity,mobile
sess_00012355,cust_000596,2026-06-09 07:09:45,286,no_activity,mobile
sess_00012356,,2026-06-09 20:04:52,9,no_activity,mobile
sess_00012357,,2026-06-09 10:53:14,566,no_activity,desktop
sess_00012358,cust_002779,2026-06-09 17:21:36,48,no_activity,desktop
sess_00012359,cust_002748,2026-06-09 06:32:58,861,no_activity,tablet
sess_00012360,cust_002097,2026-06-09 08:01:19,634,no_activity,desktop
sess_00012361,cust_000797,2026-06-09 09:29:12,10,no_activity,desktop
sess_00012362,,2026-06-09 17:12:53,1112,no_activity,desktop
sess_00012363,,2026-06-09 21:34:30,16,no_activity,desktop
sess_00012364,,2026-06-09 18:12:33,761,no_activity,desktop
sess_00012365,,2026-06-09 12:35:37,18,no_activity,mobile
sess_00012366,,2026-06-09 17:57:00,110,no_activity,mobile
sess_00012367,,2026-06-09 19:13:53,167,no_activity,desktop
sess_00012368,,2026-06-09 16:03:06,118,timeout,desktop
sess_00012369,cust_001111,2026-06-09 10:09:18,177,no_activity,desktop
sess_00012370,cust_000659,2026-06-09 13:39:02,139,no_activity,desktop
sess_00012371,,2026-06-09 18:56:30,1259,no_activity,mobile
sess_00012372,,2026-06-09 22:35:00,755,no_activity,mobile
sess_00012373,,2026-06-09 18:13:18,28,no_activity,desktop
sess_00012374,cust_000209,2026-06-09 10:46:07,12,no_activity,mobile
sess_00012375,,2026-06-09 13:36:11,149,no_activity,desktop
sess_00012376,cust_000441,2026-06-09 18:47:23,68,no_activity,mobile
sess_00012377,,2026-06-09 13:38:40,1286,no_activity,desktop
sess_00012378,,2026-06-09 18:11:55,30,no_activity,desktop
sess_00012379,,2026-06-09 12:55:44,22,no_activity,desktop
sess_00012380,,2026-06-09 20:52:56,311,logout,desktop
sess_00012381,cust_001683,2026-06-09 13:35:10,23,no_activity,mobile
sess_00012382,cust_002309,2026-06-09 09:21:57,998,timeout,desktop
sess_00012383,,2026-06-09 07:02:02,27,no_activity,desktop
sess_00012384,cust_001922,2026-06-09 17:34:51,447,no_activity,desktop
sess_00012385,,2026-06-09 20:39:06,218,no_activity,mobile
sess_00012386,cust_002438,2026-06-09 14:19:59,486,no_activity,desktop
sess_00012387,,2026-06-09 12:18:55,264,no_activity,mobile
sess_00012388,cust_002980,2026-06-09 15:34:16,169,no_activity,mobile
sess_00012389,,2026-06-09 19:59:24,388,no_activity,desktop
sess_00012390,,2026-06-09 08:46:01,358,no_activity,mobile
sess_00012391,,2026-06-09 20:14:22,11,no_activity,desktop
sess_00012392,,2026-06-09 20:25:36,211,no_activity,desktop
sess_00012393,cust_001430,2026-06-09 15:53:24,2403,logout,desktop
sess_00012394,,2026-06-09 15:00:26,459,no_activity,mobile
sess_00012395,,2026-06-09 15:38:32,410,logout,desktop
sess_00012396,,2026-06-09 11:46:49,411,logout,desktop
sess_00012397,cust_002040,2026-06-09 00:31:32,10,no_activity,desktop
sess_00012398,cust_000549,2026-06-09 10:17:13,406,no_activity,desktop
sess_00012399,,2026-06-09 09:10:02,1087,no_activity,desktop
sess_00012400,cust_002288,2026-06-09 11:27:25,8,no_activity,desktop
sess_00012401,cust_001408,2026-06-09 22:09:08,941,no_activity,desktop
sess_00012402,cust_002898,2026-06-09 09:01:36,1027,no_activity,mobile
sess_00012403,cust_002229,2026-06-09 07:32:25,438,no_activity,desktop
sess_00012404,cust_002092,2026-06-09 17:19:26,26,no_activity,desktop
sess_00012405,cust_002437,2026-06-09 16:39:13,672,no_activity,desktop
sess_00012406,cust_000714,2026-06-09 12:30:12,152,no_activity,mobile
sess_00012407,cust_000444,2026-06-09 10:15:16,519,no_activity,desktop
sess_00012408,cust_001079,2026-06-09 20:53:06,251,timeout,desktop
sess_00012409,,2026-06-09 18:38:00,506,timeout,desktop
sess_00012410,cust_000592,2026-06-10 16:15:35,162,no_activity,desktop
sess_00012411,,2026-06-10 14:36:24,1494,no_activity,mobile
sess_00012412,,2026-06-10 13:23:44,572,no_activity,mobile
sess_00012413,,2026-06-10 13:12:59,2594,no_activity,desktop
sess_00012414,cust_001020,2026-06-10 18:57:50,181,no_activity,desktop
sess_00012415,cust_001347,2026-06-10 19:51:10,764,no_activity,desktop
sess_00012416,cust_000524,2026-06-10 20:30:38,598,no_activity,desktop
sess_00012417,,2026-06-10 19:39:36,670,no_activity,desktop
sess_00012418,cust_000498,2026-06-10 06:09:11,63,no_activity,tablet
sess_00012419,cust_002794,2026-06-10 10:04:40,618,no_activity,desktop
sess_00012420,,2026-06-10 14:04:18,731,no_activity,mobile
sess_00012421,,2026-06-10 06:28:37,266,no_activity,desktop
sess_00012422,,2026-06-10 21:55:10,1333,no_activity,mobile
sess_00012423,,2026-06-10 18:44:46,166,no_activity,mobile
sess_00012424,cust_000719,2026-06-10 20:21:20,21,no_activity,desktop
sess_00012425,,2026-06-10 10:12:27,175,no_activity,mobile
sess_00012426,,2026-06-10 19:00:03,750,no_activity,desktop
sess_00012427,,2026-06-10 17:12:25,706,no_activity,desktop
sess_00012428,cust_000561,2026-06-10 13:01:15,361,timeout,desktop
sess_00012429,,2026-06-10 16:45:06,13,no_activity,mobile
sess_00012430,cust_002981,2026-06-10 18:38:01,197,no_activity,mobile
sess_00012431,cust_002643,2026-06-10 20:36:37,264,timeout,mobile
sess_00012432,cust_000668,2026-06-10 17:35:59,360,no_activity,desktop
sess_00012433,,2026-06-10 11:06:17,214,no_activity,desktop
sess_00012434,,2026-06-10 13:42:58,103,no_activity,desktop
sess_00012435,cust_002320,2026-06-10 14:15:25,431,no_activity,mobile
sess_00012436,,2026-06-10 15:07:45,26,no_activity,desktop
sess_00012437,,2026-06-10 19:50:51,1149,no_activity,mobile
sess_00012438,cust_000866,2026-06-10 15:59:41,174,no_activity,desktop
sess_00012439,cust_000711,2026-06-10 19:25:28,601,no_activity,tablet
sess_00012440,,2026-06-10 12:00:45,359,no_activity,mobile
sess_00012441,,2026-06-10 17:17:16,309,no_activity,desktop
sess_00012442,,2026-06-10 20:30:12,9,no_activity,desktop
sess_00012443,cust_000136,2026-06-10 19:25:40,1131,timeout,mobile
sess_00012444,cust_001654,2026-06-10 12:43:01,13,no_activity,mobile
sess_00012445,,2026-06-10 08:58:45,1034,no_activity,mobile
sess_00012446,,2026-06-10 11:15:28,437,no_activity,mobile
sess_00012447,,2026-06-10 01:28:47,1012,timeout,desktop
sess_00012448,,2026-06-10 17:55:45,2212,no_activity,mobile
sess_00012449,,2026-06-10 20:19:25,241,no_activity,desktop
sess_00012450,,2026-06-10 06:16:31,470,timeout,desktop
sess_00012451,,2026-06-10 19:40:59,527,no_activity,desktop
sess_00012452,cust_000492,2026-06-10 16:12:03,64,no_activity,mobile
sess_00012453,,2026-06-10 19:11:59,822,no_activity,mobile
sess_00012454,cust_002833,2026-06-10 18:23:55,283,no_activity,desktop
sess_00012455,cust_002404,2026-06-10 19:59:39,1376,no_activity,mobile
sess_00012456,cust_002077,2026-06-10 16:25:13,360,timeout,mobile
sess_00012457,cust_002668,2026-06-10 09:54:12,14,no_activity,desktop
sess_00012458,cust_000313,2026-06-10 11:18:56,464,no_activity,mobile
sess_00012459,cust_002911,2026-06-10 23:04:50,1152,logout,desktop
sess_00012460,cust_001674,2026-06-10 08:32:51,131,no_activity,mobile
sess_00012461,,2026-06-10 10:13:31,1067,no_activity,mobile
sess_00012462,,2026-06-10 20:47:51,245,no_activity,mobile
sess_00012463,,2026-06-10 16:09:57,9,no_activity,mobile
sess_00012464,cust_000871,2026-06-10 09:42:51,1463,timeout,mobile
sess_00012465,,2026-06-10 15:49:16,16,no_activity,mobile
sess_00012466,cust_001514,2026-06-10 04:50:21,408,no_activity,desktop
sess_00012467,cust_001147,2026-06-10 11:54:58,199,no_activity,desktop
sess_00012468,,2026-06-10 11:51:27,31,timeout,desktop
sess_00012469,,2026-06-10 07:28:38,97,no_activity,tablet
sess_00012470,,2026-06-10 16:43:39,240,no_activity,desktop
sess_00012471,,2026-06-10 17:38:22,169,no_activity,desktop
sess_00012472,,2026-06-10 04:02:55,1122,no_activity,mobile
sess_00012473,cust_000652,2026-06-10 14:03:11,212,no_activity,mobile
sess_00012474,,2026-06-10 09:41:01,38,no_activity,mobile
sess_00012475,cust_000412,2026-06-10 11:51:10,896,no_activity,mobile
sess_00012476,cust_001590,2026-06-10 09:38:21,1638,timeout,desktop
sess_00012477,,2026-06-10 21:38:47,23,no_activity,mobile
sess_00012478,,2026-06-10 07:02:58,395,no_activity,desktop
sess_00012479,,2026-06-10 17:46:07,27,no_activity,desktop
sess_00012480,cust_002983,2026-06-10 20:38:27,1156,timeout,desktop
sess_00012481,,2026-06-10 18:48:16,987,no_activity,mobile
sess_00012482,cust_000795,2026-06-10 16:18:04,3,no_activity,desktop
sess_00012483,,2026-06-10 16:00:12,950,no_activity,desktop
sess_00012484,cust_000475,2026-06-10 20:16:22,944,no_activity,desktop
sess_00012485,,2026-06-10 19:54:11,280,no_activity,desktop
sess_00012486,cust_001651,2026-06-10 18:52:48,592,no_activity,tablet
sess_00012487,cust_000426,2026-06-10 21:11:01,919,no_activity,desktop
sess_00012488,,2026-06-10 12:41:16,100,timeout,desktop
sess_00012489,cust_002813,2026-06-10 19:49:55,4,no_activity,mobile
sess_00012490,,2026-06-10 19:13:37,175,timeout,mobile
sess_00012491,,2026-06-10 18:23:46,25,no_activity,mobile
sess_00012492,,2026-06-10 19:46:17,1459,no_activity,desktop
sess_00012493,cust_002257,2026-06-10 09:48:07,210,no_activity,desktop
sess_00012494,,2026-06-10 10:36:40,552,timeout,desktop
sess_00012495,cust_002617,2026-06-10 10:20:18,1474,no_activity,desktop
sess_00012496,,2026-06-10 14:13:44,24,no_activity,desktop
sess_00012497,,2026-06-10 13:50:11,1323,no_activity,tablet
sess_00012498,,2026-06-10 19:08:02,2020,no_activity,mobile
sess_00012499,,2026-06-10 11:01:29,83,no_activity,mobile
sess_00012500,,2026-06-11 18:37:27,2907,no_activity,mobile
sess_00012501,,2026-06-11 08:24:44,319,logout,desktop
sess_00012502,,2026-06-11 21:52:41,20,no_activity,mobile
sess_00012503,,2026-06-11 18:31:44,53,no_activity,mobile
sess_00012504,,2026-06-11 13:49:39,525,no_activity,mobile
sess_00012505,cust_001800,2026-06-11 14:58:57,1606,no_activity,tablet
sess_00012506,cust_001630,2026-06-11 17:16:39,108,no_activity,desktop
sess_00012507,,2026-06-11 15:13:20,9,no_activity,mobile
sess_00012508,,2026-06-11 14:46:18,217,no_activity,desktop
sess_00012509,cust_002550,2026-06-11 16:45:09,8,no_activity,desktop
sess_00012510,,2026-06-11 16:20:58,848,no_activity,mobile
sess_00012511,cust_001020,2026-06-11 17:55:01,30,no_activity,mobile
sess_00012512,,2026-06-11 09:12:17,788,no_activity,mobile
sess_00012513,cust_001857,2026-06-11 13:19:25,150,no_activity,tablet
sess_00012514,,2026-06-11 20:04:53,256,no_activity,tablet
sess_00012515,cust_002464,2026-06-11 12:15:57,409,no_activity,tablet
sess_00012516,cust_000599,2026-06-11 12:55:06,872,logout,desktop
sess_00012517,cust_002727,2026-06-11 09:50:14,673,no_activity,desktop
sess_00012518,cust_000602,2026-06-11 14:19:38,587,no_activity,desktop
sess_00012519,,2026-06-11 10:01:33,1602,no_activity,desktop
sess_00012520,,2026-06-11 11:16:00,28,no_activity,desktop
sess_00012521,,2026-06-11 10:02:53,30,no_activity,mobile
sess_00012522,,2026-06-11 18:51:38,502,no_activity,desktop
sess_00012523,cust_001377,2026-06-11 17:53:06,24,no_activity,mobile
sess_00012524,cust_002997,2026-06-11 22:24:34,9,no_activity,mobile
sess_00012525,cust_000612,2026-06-11 04:51:55,110,logout,desktop
sess_00012526,cust_002340,2026-06-11 12:17:24,153,no_activity,desktop
sess_00012527,,2026-06-11 19:19:44,2496,no_activity,desktop
sess_00012528,,2026-06-11 11:48:32,215,no_activity,desktop
sess_00012529,cust_001164,2026-06-11 13:51:49,75,no_activity,desktop
sess_00012530,,2026-06-11 18:11:32,431,no_activity,mobile
sess_00012531,cust_002188,2026-06-11 11:10:33,1230,no_activity,mobile
sess_00012532,cust_000145,2026-06-11 20:30:39,15,no_activity,mobile
sess_00012533,cust_001617,2026-06-11 18:24:20,17,no_activity,desktop
sess_00012534,cust_001858,2026-06-11 20:03:17,270,timeout,mobile
sess_00012535,,2026-06-11 14:17:41,340,no_activity,desktop
sess_00012536,cust_001820,2026-06-11 17:00:48,126,no_activity,desktop
sess_00012537,,2026-06-11 01:26:12,20,no_activity,desktop
sess_00012538,cust_002547,2026-06-11 15:21:20,520,logout,mobile
sess_00012539,,2026-06-11 18:22:32,841,no_activity,mobile
sess_00012540,,2026-06-11 12:43:35,12,no_activity,desktop
sess_00012541,cust_000901,2026-06-11 18:30:07,216,no_activity,mobile
sess_00012542,,2026-06-11 09:55:33,119,no_activity,desktop
sess_00012543,cust_002419,2026-06-11 21:55:06,145,no_activity,desktop
sess_00012544,cust_002595,2026-06-11 10:10:47,1157,no_activity,mobile
sess_00012545,cust_002452,2026-06-11 18:11:25,2395,no_activity,desktop
sess_00012546,,2026-06-11 13:11:05,94,no_activity,mobile
sess_00012547,,2026-06-11 08:33:27,223,timeout,tablet
sess_00012548,cust_000748,2026-06-11 17:55:03,144,no_activity,desktop
sess_00012549,cust_001614,2026-06-11 21:18:59,615,no_activity,tablet
sess_00012550,cust_001184,2026-06-11 06:55:15,328,no_activity,mobile
sess_00012551,cust_002528,2026-06-11 11:53:50,9,no_activity,desktop
sess_00012552,,2026-06-11 10:56:12,159,timeout,desktop
sess_00012553,,2026-06-11 15:33:04,393,no_activity,mobile
sess_00012554,cust_001296,2026-06-11 08:35:05,507,no_activity,desktop
sess_00012555,,2026-06-11 09:43:10,626,no_activity,mobile
sess_00012556,,2026-06-11 11:20:57,19,no_activity,mobile
sess_00012557,cust_001333,2026-06-11 13:32:27,1852,no_activity,desktop
sess_00012558,,2026-06-11 12:47:37,2121,no_activity,mobile
sess_00012559,cust_001546,2026-06-11 09:38:41,20,no_activity,desktop
sess_00012560,cust_000744,2026-06-11 14:35:51,261,no_activity,mobile
sess_00012561,,2026-06-11 18:17:31,2281,no_activity,desktop
sess_00012562,cust_001210,2026-06-11 21:18:52,328,no_activity,desktop
sess_00012563,cust_000429,2026-06-11 09:28:43,2799,no_activity,mobile
sess_00012564,cust_001436,2026-06-11 19:48:50,1055,no_activity,desktop
sess_00012565,,2026-06-11 16:03:18,259,no_activity,mobile
sess_00012566,,2026-06-11 14:59:57,13,no_activity,desktop
sess_00012567,,2026-06-11 10:16:27,1148,no_activity,mobile
sess_00012568,cust_002048,2026-06-11 19:04:39,578,no_activity,mobile
sess_00012569,cust_001118,2026-06-11 19:37:30,284,no_activity,desktop
sess_00012570,cust_002427,2026-06-11 08:16:28,251,no_activity,desktop
sess_00012571,,2026-06-11 22:20:18,179,no_activity,desktop
sess_00012572,,2026-06-11 19:01:10,28,no_activity,mobile
sess_00012573,,2026-06-11 18:45:16,331,no_activity,desktop
sess_00012574,cust_001153,2026-06-11 19:12:27,22,no_activity,desktop
sess_00012575,cust_001284,2026-06-11 20:22:54,577,no_activity,desktop
sess_00012576,,2026-06-11 19:38:07,100,no_activity,desktop
sess_00012577,cust_001224,2026-06-11 19:37:57,564,no_activity,mobile
sess_00012578,cust_000713,2026-06-11 18:27:55,176,no_activity,desktop
sess_00012579,,2026-06-11 17:57:52,678,no_activity,mobile
sess_00012580,,2026-06-11 19:32:37,238,no_activity,mobile
