customer_id,signup_date,acquisition_channel,country
cust_002138,2026-02-07,organic,US
cust_002139,2026-01-12,referral,US
cust_002140,2026-06-12,organic,US
cust_002141,2026-01-24,affiliate,BR
cust_002142,2026-06-16,affiliate,BR
cust_002143,2026-05-29,social,US
cust_002144,2026-02-05,social,US
cust_002145,2026-02-19,organic,US
cust_002146,2026-01-15,affiliate,ES
cust_002147,2026-02-23,affiliate,US
cust_002148,2026-05-10,affiliate,BR
cust_002149,2026-02-01,affiliate,BR
cust_002150,2026-01-13,paid_search,BR
cust_002151,2026-01-12,organic,DE
cust_002152,2026-02-04,paid_search,PT
cust_002153,2026-02-08,affiliate,BR
cust_002154,2026-04-06,organic,PT
cust_002155,2026-03-25,organic,US
cust_002156,2026-06-27,paid_search,BR
cust_002157,2026-01-07,organic,US
cust_002158,2026-02-18,affiliate,BR
cust_002159,2026-04-07,organic,US
cust_002160,2026-01-08,affiliate,BR
cust_002161,2026-05-16,organic,BR
cust_002162,2026-01-01,paid_search,ES
cust_002163,2026-04-06,paid_search,PT
cust_002164,2026-05-22,affiliate,DE
cust_002165,2026-04-15,organic,BR
cust_002166,2026-05-14,social,PT
cust_002167,2026-04-21,paid_search,ES
cust_002168,2026-03-06,affiliate,PT
cust_002169,2026-05-03,referral,US
cust_002170,2026-03-12,paid_search,ES
cust_002171,2026-01-16,social,DE
cust_002172,2026-02-26,affiliate,BR
cust_002173,2026-01-08,referral,US
cust_002174,2026-02-28,affiliate,DE
cust_002175,2026-05-03,affiliate,PT
cust_002176,2026-06-21,affiliate,US
cust_002177,2026-01-28,organic,BR
cust_002178,2026-04-26,organic,BR
cust_002179,2026-06-03,paid_search,BR
cust_002180,2026-04-14,referral,DE
cust_002181,2026-01-04,organic,BR
cust_002182,2026-06-02,affiliate,PT
cust_002183,2026-02-11,social,US
cust_002184,2026-03-31,referral,DE
cust_002185,2026-04-15,organic,US
cust_002186,2026-06-29,organic,US
cust_002187,2026-04-05,affiliate,PT
cust_002188,2026-06-28,affiliate,BR
cust_002189,2026-05-06,organic,BR
cust_002190,2026-01-10,social,DE
cust_002191,2026-01-19,paid_search,BR
cust_002192,2026-04-25,organic,DE
cust_002193,2026-01-23,paid_search,DE
cust_002194,2026-02-12,organic,BR
cust_002195,2026-03-07,social,ES
cust_002196,2026-05-12,paid_search,BR
cust_002197,2026-05-13,paid_search,BR
cust_002198,2026-06-12,referral,BR
cust_002199,2026-01-09,paid_search,BR
cust_002200,2026-01-24,organic,DE
cust_002201,2026-02-02,affiliate,US
cust_002202,2026-03-27,organic,US
cust_002203,2026-01-26,organic,DE
cust_002204,2026-04-29,paid_search,BR
cust_002205,2026-06-20,paid_search,BR
cust_002206,2026-02-04,referral,US
cust_002207,2026-04-26,social,PT
cust_002208,2026-06-06,affiliate,PT
cust_002209,2026-01-25,organic,US
cust_002210,2026-04-12,paid_search,BR
cust_002211,2026-02-03,affiliate,BR
cust_002212,2026-02-04,affiliate,US
cust_002213,2026-01-18,affiliate,DE
cust_002214,2026-03-09,paid_search,US
cust_002215,2026-02-07,organic,PT
cust_002216,2026-01-19,affiliate,DE
cust_002217,2026-04-15,paid_search,PT
cust_002218,2026-05-02,affiliate,BR
cust_002219,2026-02-07,organic,BR
cust_002220,2026-06-13,referral,PT
cust_002221,2026-02-04,organic,ES
cust_002222,2026-01-11,affiliate,BR
cust_002223,2026-03-26,organic,US
cust_002224,2026-06-22,affiliate,BR
cust_002225,2026-05-24,organic,PT
cust_002226,2026-01-31,affiliate,PT
cust_002227,2026-01-23,organic,BR
cust_002228,2026-03-28,paid_search,BR
cust_002229,2026-02-08,affiliate,DE
cust_002230,2026-02-14,affiliate,BR
cust_002231,2026-01-20,organic,PT
cust_002232,2026-02-08,paid_search,BR
cust_002233,2026-04-02,paid_search,BR
cust_002234,2026-03-26,organic,ES
cust_002235,2026-03-30,organic,BR
cust_002236,2026-03-30,affiliate,US
cust_002237,2026-02-22,organic,BR
cust_002238,2026-05-15,paid_search,BR
cust_002239,2026-01-22,social,PT
cust_002240,2026-02-03,affiliate,BR
cust_002241,2026-02-27,affiliate,DE
cust_002242,2026-05-04,referral,ES
cust_002243,2026-04-23,referral,DE
cust_002244,2026-01-17,paid_search,PT
cust_002245,2026-06-17,referral,US
cust_002246,2026-06-12,paid_search,BR
cust_002247,2026-03-25,affiliate,BR
cust_002248,2026-03-05,paid_search,BR
cust_002249,2026-04-25,referral,ES
cust_002250,2026-06-24,organic,ES
cust_002251,2026-01-08,referral,US
cust_002252,2026-04-08,organic,PT
cust_002253,2026-04-04,social,US
cust_002254,2026-01-20,paid_search,BR
cust_002255,2026-04-19,affiliate,US
cust_002256,2026-03-20,referral,BR
cust_002257,2026-02-27,organic,ES
cust_002258,2026-01-04,paid_search,BR
cust_002259,2026-05-17,paid_search,US
cust_002260,2026-04-24,organic,PT
cust_002261,2026-05-30,organic,US
cust_002262,2026-02-05,affiliate,BR
cust_002263,2026-04-01,affiliate,BR
cust_002264,2026-05-02,organic,DE
cust_002265,2026-03-06,paid_search,BR
cust_002266,2026-05-27,organic,ES
cust_002267,2026-04-16,paid_search,BR
cust_002268,2026-05-13,organic,DE
cust_002269,2026-05-23,referral,PT
cust_002270,2026-06-26,affiliate,DE
cust_002271,2026-01-22,paid_search,PT
cust_002272,2026-01-08,paid_search,BR
cust_002273,2026-04-19,affiliate,US
cust_002274,2026-05-31,organic,ES
cust_002275,2026-02-16,paid_search,US
cust_002276,2026-05-24,referral,US
cust_002277,2026-05-17,organic,US
cust_002278,2026-02-13,organic,DE
cust_002279,2026-04-08,affiliate,BR
cust_002280,2026-01-13,paid_search,PT
cust_002281,2026-04-08,paid_search,BR
cust_002282,2026-05-18,paid_search,DE
cust_002283,2026-06-24,organic,US
cust_002284,2026-06-05,affiliate,US
cust_002285,2026-06-21,organic,DE
cust_002286,2026-03-30,organic,BR
cust_002287,2026-02-04,organic,ES
cust_002288,2026-01-22,organic,BR
cust_002289,2026-01-29,paid_search,DE
cust_002290,2026-04-12,referral,BR
cust_002291,2026-03-22,referral,PT
cust_002292,2026-01-26,paid_search,PT
cust_002293,2026-05-24,affiliate,BR
cust_002294,2026-01-13,organic,DE
cust_002295,2026-06-12,referral,US
cust_002296,2026-03-21,paid_search,US
cust_002297,2026-06-02,organic,US
cust_002298,2026-05-16,paid_search,PT
cust_002299,2026-03-30,organic,BR
cust_002300,2026-06-03,organic,DE
cust_002301,2026-02-14,paid_search,ES
cust_002302,2026-05-30,social,BR
cust_002303,2026-02-25,paid_search,BR
cust_002304,2026-06-29,organic,PT
cust_002305,2026-02-05,referral,DE
cust_002306,2026-05-15,social,DE
cust_002307,2026-02-01,organic,BR
cust_002308,2026-03-03,paid_search,PT
cust_002309,2026-03-13,organic,US
cust_002310,2026-01-07,affiliate,ES
cust_002311,2026-01-29,paid_search,PT
cust_002312,2026-02-01,paid_search,BR
cust_002313,2026-01-05,paid_search,PT
cust_002314,2026-01-29,referral,ES
cust_002315,2026-01-31,organic,US
cust_002316,2026-04-09,organic,US
cust_002317,2026-04-03,social,ES
cust_002318,2026-05-27,referral,US
cust_002319,2026-01-29,affiliate,US
cust_002320,2026-06-29,paid_search,US
cust_002321,2026-05-23,paid_search,BR
cust_002322,2026-05-12,paid_search,BR
cust_002323,2026-03-19,affiliate,BR
cust_002324,2026-03-11,organic,BR
cust_002325,2026-05-05,organic,PT
cust_002326,2026-06-01,referral,BR
cust_002327,2026-01-05,organic,DE
cust_002328,2026-05-12,affiliate,BR
cust_002329,2026-04-10,paid_search,PT
cust_002330,2026-04-28,affiliate,ES
cust_002331,2026-06-26,affiliate,BR
cust_002332,2026-05-20,social,BR
cust_002333,2026-03-14,organic,BR
cust_002334,2026-03-01,referral,DE
cust_002335,2026-01-18,organic,DE
cust_002336,2026-05-24,referral,DE
cust_002337,2026-02-26,organic,US
cust_002338,2026-06-24,paid_search,DE
cust_002339,2026-01-28,social,US
cust_002340,2026-01-28,organic,PT
cust_002341,2026-06-18,paid_search,BR
cust_002342,2026-04-25,affiliate,BR
cust_002343,2026-03-21,affiliate,BR
cust_002344,2026-02-03,paid_search,US
cust_002345,2026-05-27,social,BR
cust_002346,2026-06-11,paid_search,US
cust_002347,2026-01-09,social,BR
cust_002348,2026-04-24,organic,US
cust_002349,2026-03-31,organic,DE
cust_002350,2026-01-30,organic,ES
cust_002351,2026-06-11,affiliate,BR
cust_002352,2026-05-10,social,PT
cust_002353,2026-04-06,social,US
cust_002354,2026-01-06,organic,BR
cust_002355,2026-01-13,paid_search,BR
cust_002356,2026-04-04,paid_search,DE
cust_002357,2026-05-02,affiliate,ES
cust_002358,2026-06-08,organic,PT
cust_002359,2026-04-22,organic,BR
cust_002360,2026-04-23,organic,BR
cust_002361,2026-06-20,affiliate,BR
cust_002362,2026-01-11,organic,PT
cust_002363,2026-06-27,referral,BR
cust_002364,2026-02-26,paid_search,ES
cust_002365,2026-04-10,organic,US
cust_002366,2026-05-29,organic,DE
cust_002367,2026-04-16,organic,BR
cust_002368,2026-06-14,affiliate,BR
cust_002369,2026-05-14,affiliate,BR
cust_002370,2026-04-14,paid_search,DE
cust_002371,2026-01-03,organic,BR
cust_002372,2026-06-01,paid_search,BR
cust_002373,2026-06-26,organic,BR
cust_002374,2026-04-08,organic,BR
cust_002375,2026-06-24,paid_search,US
cust_002376,2026-04-13,social,US
cust_002377,2026-05-17,affiliate,BR
cust_002378,2026-03-31,social,BR
cust_002379,2026-01-26,referral,PT
cust_002380,2026-03-02,affiliate,BR
cust_002381,2026-03-27,social,US
cust_002382,2026-05-29,referral,BR
cust_002383,2026-03-01,organic,DE
cust_002384,2026-02-13,organic,US
cust_002385,2026-05-14,organic,BR
cust_002386,2026-01-26,referral,PT
cust_002387,2026-05-29,affiliate,BR
cust_002388,2026-05-31,paid_search,PT
cust_002389,2026-02-08,organic,DE
cust_002390,2026-04-10,paid_search,PT
cust_002391,2026-06-26,organic,BR
cust_002392,2026-05-10,organic,BR
cust_002393,2026-01-25,referral,BR
cust_002394,2026-06-24,organic,US
cust_002395,2026-01-06,organic,DE
cust_002396,2026-02-23,referral,BR
cust_002397,2026-02-01,social,DE
cust_002398,2026-04-30,organic,US
cust_002399,2026-01-20,social,DE
cust_002400,2026-04-13,organic,BR
cust_002401,2026-02-24,organic,DE
cust_002402,2026-01-01,referral,BR
cust_002403,2026-02-11,referral,DE
cust_002404,2026-04-03,paid_search,US
cust_002405,2026-03-27,affiliate,BR
cust_002406,2026-06-12,paid_search,BR
cust_002407,2026-02-11,paid_search,PT
cust_002408,2026-05-28,referral,BR
cust_002409,2026-01-22,paid_search,PT
cust_002410,2026-03-12,affiliate,US
cust_002411,2026-01-08,organic,PT
cust_002412,2026-03-16,organic,US
cust_002413,2026-03-02,affiliate,DE
cust_002414,2026-02-13,paid_search,BR
cust_002415,2026-06-16,paid_search,DE
cust_002416,2026-06-23,social,PT
cust_002417,2026-05-12,paid_search,BR
cust_002418,2026-05-11,paid_search,BR
cust_002419,2026-03-27,paid_search,US
cust_002420,2026-01-24,organic,PT
cust_002421,2026-04-25,referral,US
cust_002422,2026-06-23,referral,BR
cust_002423,2026-02-08,organic,US
cust_002424,2026-03-20,organic,DE
cust_002425,2026-05-21,paid_search,DE
cust_002426,2026-05-29,paid_search,BR
cust_002427,2026-06-03,social,ES
cust_002428,2026-03-11,paid_search,US
cust_002429,2026-03-20,referral,PT
cust_002430,2026-01-29,affiliate,BR
cust_002431,2026-02-18,paid_search,BR
cust_002432,2026-01-27,organic,US
cust_002433,2026-06-11,organic,US
cust_002434,2026-02-04,paid_search,US
cust_002435,2026-01-30,organic,US
cust_002436,2026-05-28,organic,DE
cust_002437,2026-05-30,paid_search,PT
cust_002438,2026-02-27,affiliate,PT
cust_002439,2026-02-20,paid_search,DE
cust_002440,2026-04-15,paid_search,ES
cust_002441,2026-01-07,referral,DE
cust_002442,2026-01-24,paid_search,BR
cust_002443,2026-03-15,paid_search,BR
cust_002444,2026-02-04,paid_search,DE
cust_002445,2026-02-28,social,BR
cust_002446,2026-03-25,organic,US
cust_002447,2026-04-05,affiliate,US
cust_002448,2026-04-06,affiliate,US
cust_002449,2026-04-22,paid_search,US
cust_002450,2026-01-31,paid_search,BR
cust_002451,2026-04-07,paid_search,BR
cust_002452,2026-05-12,paid_search,ES
cust_002453,2026-03-04,organic,US
cust_002454,2026-01-25,social,BR
cust_002455,2026-05-25,paid_search,DE
cust_002456,2026-05-02,organic,BR
cust_002457,2026-03-09,referral,PT
cust_002458,2026-01-11,affiliate,BR
cust_002459,2026-05-06,organic,BR
cust_002460,2026-05-14,organic,BR
cust_002461,2026-03-07,organic,PT
cust_002462,2026-01-08,paid_search,DE
cust_002463,2026-04-21,paid_search,PT
cust_002464,2026-01-04,affiliate,US
cust_002465,2026-03-03,paid_search,BR
cust_002466,2026-04-22,organic,PT
cust_002467,2026-05-15,affiliate,BR
cust_002468,2026-04-08,social,US
cust_002469,2026-02-02,affiliate,BR
cust_002470,2026-03-26,organic,US
cust_002471,2026-06-02,organic,DE
cust_002472,2026-02-11,organic,BR
cust_002473,2026-04-22,paid_search,BR
cust_002474,2026-05-25,referral,US
cust_002475,2026-04-23,organic,BR
cust_002476,2026-01-14,paid_search,PT
cust_002477,2026-03-24,organic,DE
cust_002478,2026-05-07,social,PT
cust_002479,2026-02-28,paid_search,PT
cust_002480,2026-02-08,paid_search,BR
cust_002481,2026-04-11,paid_search,DE
cust_002482,2026-02-05,social,US
cust_002483,2026-04-11,social,US
cust_002484,2026-02-11,affiliate,DE
cust_002485,2026-04-01,organic,US
cust_002486,2026-06-07,affiliate,DE
cust_002487,2026-03-26,referral,US
cust_002488,2026-01-12,paid_search,BR
cust_002489,2026-01-29,organic,US
cust_002490,2026-05-29,organic,PT
cust_002491,2026-03-03,social,ES
cust_002492,2026-05-04,organic,PT
cust_002493,2026-06-09,organic,BR
cust_002494,2026-05-14,affiliate,PT
cust_002495,2026-01-23,organic,BR
cust_002496,2026-06-04,social,PT
cust_002497,2026-04-19,referral,PT
cust_002498,2026-06-25,organic,BR
cust_002499,2026-01-27,organic,DE
cust_002500,2026-02-23,affiliate,BR
cust_002501,2026-06-15,organic,US
cust_002502,2026-06-01,organic,DE
cust_002503,2026-01-17,organic,BR
cust_002504,2026-01-13,social,PT
cust_002505,2026-03-12,affiliate,DE
cust_002506,2026-03-19,referral,US
cust_002507,2026-01-28,organic,US
cust_002508,2026-04-08,referral,PT
cust_002509,2026-06-10,paid_search,DE
cust_002510,2026-04-12,organic,DE
cust_002511,2026-02-16,paid_search,DE
cust_002512,2026-03-02,organic,US
cust_002513,2026-03-17,social,US
cust_002514,2026-03-24,organic,BR
cust_002515,2026-02-11,referral,PT
cust_002516,2026-02-19,social,BR
cust_002517,2026-04-14,paid_search,ES
cust_002518,2026-03-03,paid_search,PT
cust_002519,2026-02-17,referral,DE
cust_002520,2026-01-29,paid_search,US
cust_002521,2026-06-09,organic,US
cust_002522,2026-06-25,affiliate,DE
cust_002523,2026-05-09,affiliate,BR
cust_002524,2026-06-28,affiliate,BR
cust_002525,2026-04-18,paid_search,US
cust_002526,2026-05-17,paid_search,DE
cust_002527,2026-01-24,paid_search,BR
cust_002528,2026-03-27,paid_search,ES
cust_002529,2026-03-18,referral,ES
cust_002530,2026-02-28,organic,DE
cust_002531,2026-02-15,organic,DE
cust_002532,2026-02-01,social,US
cust_002533,2026-06-20,social,US
cust_002534,2026-06-03,organic,DE
cust_002535,2026-06-09,affiliate,PT
cust_002536,2026-05-24,paid_search,DE
cust_002537,2026-05-20,paid_search,ES
cust_002538,2026-01-20,social,US
cust_002539,2026-04-09,organic,PT
cust_002540,2026-05-22,social,US
cust_002541,2026-03-30,affiliate,DE
cust_002542,2026-05-05,affiliate,US
cust_002543,2026-06-03,affiliate,BR
cust_002544,2026-02-08,affiliate,BR
cust_002545,2026-01-16,organic,BR
cust_002546,2026-05-19,referral,DE
cust_002547,2026-05-29,organic,US
cust_002548,2026-03-21,affiliate,BR
cust_002549,2026-04-03,social,BR
cust_002550,2026-02-03,affiliate,DE
cust_002551,2026-06-05,organic,BR
cust_002552,2026-03-13,organic,DE
cust_002553,2026-06-12,social,BR
cust_002554,2026-01-05,referral,US
cust_002555,2026-05-02,organic,BR
cust_002556,2026-03-31,organic,US
cust_002557,2026-02-02,organic,US
cust_002558,2026-04-27,organic,BR
cust_002559,2026-03-13,organic,US
cust_002560,2026-01-03,affiliate,PT
cust_002561,2026-06-28,referral,DE
cust_002562,2026-04-06,organic,US
cust_002563,2026-02-07,referral,DE
cust_002564,2026-02-21,organic,PT
cust_002565,2026-01-26,paid_search,BR
cust_002566,2026-02-11,referral,BR
cust_002567,2026-05-12,organic,BR
cust_002568,2026-06-03,organic,BR
cust_002569,2026-02-20,organic,PT
cust_002570,2026-02-18,paid_search,US
cust_002571,2026-03-30,organic,PT
cust_002572,2026-06-19,organic,US
cust_002573,2026-05-14,organic,BR
cust_002574,2026-03-24,affiliate,BR
cust_002575,2026-01-19,paid_search,BR
cust_002576,2026-02-15,paid_search,BR
cust_002577,2026-04-28,referral,ES
cust_002578,2026-04-27,affiliate,DE
cust_002579,2026-01-02,organic,US
cust_002580,2026-02-28,referral,US
cust_002581,2026-01-26,referral,US
cust_002582,2026-04-23,organic,BR
cust_002583,2026-04-06,referral,DE
cust_002584,2026-01-26,organic,US
cust_002585,2026-03-26,organic,BR
cust_002586,2026-01-09,referral,PT
cust_002587,2026-06-12,organic,BR
cust_002588,2026-03-25,organic,DE
cust_002589,2026-04-30,social,ES
cust_002590,2026-04-11,organic,DE
cust_002591,2026-03-03,affiliate,PT
cust_002592,2026-01-30,paid_search,ES
cust_002593,2026-05-04,affiliate,BR
cust_002594,2026-01-29,organic,BR
cust_002595,2026-04-02,organic,US
cust_002596,2026-03-26,organic,DE
cust_002597,2026-04-07,organic,BR
cust_002598,2026-05-18,paid_search,PT
cust_002599,2026-01-22,social,DE
cust_002600,2026-01-25,organic,BR
cust_002601,2026-02-25,organic,BR
cust_002602,2026-04-09,social,US
cust_002603,2026-05-09,paid_search,US
cust_002604,2026-01-01,paid_search,US
cust_002605,2026-03-22,referral,BR
cust_002606,2026-04-07,affiliate,DE
cust_002607,2026-01-06,organic,ES
cust_002608,2026-01-24,paid_search,US
cust_002609,2026-01-21,social,BR
cust_002610,2026-01-16,paid_search,US
cust_002611,2026-04-04,paid_search,ES
cust_002612,2026-04-26,affiliate,BR
cust_002613,2026-01-09,affiliate,ES
cust_002614,2026-03-05,referral,ES
cust_002615,2026-06-26,referral,US
cust_002616,2026-02-11,social,DE
cust_002617,2026-02-24,organic,BR
cust_002618,2026-01-14,paid_search,US
cust_002619,2026-01-18,paid_search,BR
cust_002620,2026-05-30,social,BR
cust_002621,2026-06-15,organic,BR
cust_002622,2026-03-20,organic,DE
cust_002623,2026-05-08,organic,BR
cust_002624,2026-06-05,paid_search,DE
cust_002625,2026-03-02,social,US
cust_002626,2026-03-11,affiliate,DE
cust_002627,2026-04-10,organic,PT
cust_002628,2026-03-17,paid_search,US
cust_002629,2026-03-24,organic,PT
cust_002630,2026-03-13,affiliate,PT
cust_002631,2026-03-24,organic,PT
cust_002632,2026-04-01,affiliate,US
cust_002633,2026-05-19,organic,PT
cust_002634,2026-05-03,affiliate,BR
cust_002635,2026-04-01,paid_search,ES
cust_002636,2026-04-03,organic,ES
cust_002637,2026-05-13,social,DE
cust_002638,2026-04-12,paid_search,US
cust_002639,2026-04-17,organic,BR
cust_002640,2026-01-21,paid_search,PT
cust_002641,2026-04-01,affiliate,US
cust_002642,2026-02-19,paid_search,US
cust_002643,2026-05-30,paid_search,BR
cust_002644,2026-05-09,paid_search,DE
cust_002645,2026-06-13,paid_search,BR
cust_002646,2026-06-20,affiliate,BR
cust_002647,2026-05-21,paid_search,US
cust_002648,2026-05-02,social,BR
cust_002649,2026-06-28,social,BR
cust_002650,2026-02-05,organic,ES
cust_002651,2026-02-20,social,BR
cust_002652,2026-04-14,organic,BR
cust_002653,2026-01-03,organic,PT
cust_002654,2026-05-15,paid_search,US
cust_002655,2026-05-25,affiliate,PT
cust_002656,2026-05-01,social,US
cust_002657,2026-05-15,affiliate,US
cust_002658,2026-03-18,social,BR
cust_002659,2026-01-27,organic,BR
cust_002660,2026-01-04,affiliate,BR
cust_002661,2026-01-06,organic,US
cust_002662,2026-05-07,organic,DE
cust_002663,2026-06-16,affiliate,BR
cust_002664,2026-02-28,affiliate,BR
cust_002665,2026-03-23,organic,BR
cust_002666,2026-01-30,affiliate,PT
cust_002667,2026-04-05,paid_search,DE
cust_002668,2026-04-24,organic,BR
cust_002669,2026-06-11,social,BR
cust_002670,2026-01-02,organic,DE
cust_002671,2026-03-25,referral,DE
cust_002672,2026-05-24,paid_search,US
cust_002673,2026-02-26,organic,BR
cust_002674,2026-04-10,paid_search,US
cust_002675,2026-05-12,social,DE
cust_002676,2026-02-15,affiliate,PT
cust_002677,2026-03-23,paid_search,US
cust_002678,2026-02-22,social,PT
cust_002679,2026-04-02,organic,US
cust_002680,2026-05-06,organic,US
cust_002681,2026-01-05,organic,US
cust_002682,2026-04-02,organic,BR
cust_002683,2026-02-12,paid_search,US
cust_002684,2026-06-28,affiliate,DE
cust_002685,2026-05-08,paid_search,DE
cust_002686,2026-05-21,affiliate,ES
cust_002687,2026-06-11,referral,US
cust_002688,2026-03-11,affiliate,DE
cust_002689,2026-06-13,organic,BR
cust_002690,2026-05-15,affiliate,US
cust_002691,2026-01-26,organic,BR
cust_002692,2026-04-06,organic,PT
cust_002693,2026-04-06,organic,BR
cust_002694,2026-01-10,referral,BR
cust_002695,2026-02-20,paid_search,BR
cust_002696,2026-06-10,social,PT
cust_002697,2026-06-06,organic,PT
cust_002698,2026-04-30,organic,US
cust_002699,2026-04-05,organic,BR
cust_002700,2026-03-10,affiliate,DE
cust_002701,2026-04-19,organic,BR
cust_002702,2026-05-15,social,US
cust_002703,2026-01-21,affiliate,ES
cust_002704,2026-03-27,affiliate,ES
cust_002705,2026-05-27,organic,BR
cust_002706,2026-04-29,affiliate,DE
cust_002707,2026-01-20,social,BR
cust_002708,2026-01-21,organic,BR
cust_002709,2026-02-09,social,BR
cust_002710,2026-02-26,affiliate,DE
cust_002711,2026-04-07,affiliate,BR
cust_002712,2026-05-06,paid_search,DE
cust_002713,2026-01-24,social,PT
cust_002714,2026-03-22,affiliate,BR
cust_002715,2026-06-12,social,BR
cust_002716,2026-04-09,organic,BR
cust_002717,2026-05-19,affiliate,BR
cust_002718,2026-05-10,organic,DE
cust_002719,2026-04-13,paid_search,BR
cust_002720,2026-06-05,paid_search,ES
cust_002721,2026-06-24,paid_search,DE
cust_002722,2026-06-04,affiliate,ES
cust_002723,2026-03-27,organic,BR
cust_002724,2026-06-06,paid_search,BR
cust_002725,2026-03-07,organic,ES
cust_002726,2026-02-01,paid_search,BR
cust_002727,2026-01-08,affiliate,US
cust_002728,2026-06-25,paid_search,ES
cust_002729,2026-05-19,affiliate,DE
cust_002730,2026-02-27,paid_search,DE
cust_002731,2026-05-17,paid_search,BR
cust_002732,2026-05-25,organic,BR
cust_002733,2026-06-10,organic,PT
cust_002734,2026-06-28,organic,PT
cust_002735,2026-05-06,organic,PT
cust_002736,2026-06-03,affiliate,PT
cust_002737,2026-03-09,social,DE
cust_002738,2026-03-20,affiliate,DE
cust_002739,2026-01-17,organic,BR
cust_002740,2026-05-21,affiliate,DE
cust_002741,2026-04-12,referral,BR
cust_002742,2026-01-19,paid_search,BR
cust_002743,2026-03-08,affiliate,BR
cust_002744,2026-01-06,social,PT
cust_002745,2026-02-20,organic,DE
cust_002746,2026-05-22,paid_search,PT
cust_002747,2026-05-23,organic,BR
cust_002748,2026-05-02,paid_search,BR
cust_002749,2026-05-27,affiliate,BR
cust_002750,2026-02-27,paid_search,BR
cust_002751,2026-03-07,referral,DE
cust_002752,2026-04-23,paid_search,DE
cust_002753,2026-05-02,affiliate,DE
cust_002754,2026-02-15,paid_search,BR
cust_002755,2026-06-02,social,US
cust_002756,2026-01-28,affiliate,PT
cust_002757,2026-02-18,organic,PT
cust_002758,2026-02-07,social,BR
cust_002759,2026-01-20,organic,PT
cust_002760,2026-03-22,organic,BR
cust_002761,2026-06-22,organic,BR
cust_002762,2026-01-16,paid_search,PT
cust_002763,2026-04-25,paid_search,DE
cust_002764,2026-06-19,organic,PT
cust_002765,2026-03-24,referral,US
cust_002766,2026-04-06,affiliate,PT
cust_002767,2026-02-01,organic,BR
cust_002768,2026-05-19,paid_search,ES
cust_002769,2026-04-10,social,BR
cust_002770,2026-02-11,paid_search,BR
cust_002771,2026-01-31,referral,BR
cust_002772,2026-01-24,affiliate,PT
cust_002773,2026-01-24,paid_search,BR
cust_002774,2026-04-12,organic,BR
cust_002775,2026-03-14,organic,PT
cust_002776,2026-06-03,organic,DE
cust_002777,2026-03-23,organic,DE
cust_002778,2026-06-22,organic,BR
cust_002779,2026-05-24,paid_search,BR
cust_002780,2026-03-09,organic,BR
cust_002781,2026-04-04,paid_search,US
cust_002782,2026-06-24,organic,BR
cust_002783,2026-06-12,affiliate,US
cust_002784,2026-05-28,organic,US
cust_002785,2026-05-28,paid_search,PT
cust_002786,2026-06-18,affiliate,BR
cust_002787,2026-05-02,affiliate,PT
cust_002788,2026-02-15,social,BR
cust_002789,2026-01-09,referral,DE
cust_002790,2026-05-23,organic,BR
cust_002791,2026-02-02,affiliate,US
cust_002792,2026-06-04,affiliate,BR
cust_002793,2026-05-06,organic,US
cust_002794,2026-02-07,referral,PT
cust_002795,2026-05-28,organic,US
cust_002796,2026-02-06,affiliate,PT
cust_002797,2026-01-04,organic,ES
cust_002798,2026-02-04,referral,BR
cust_002799,2026-02-09,organic,US
cust_002800,2026-06-22,paid_search,BR
cust_002801,2026-04-14,affiliate,PT
cust_002802,2026-01-09,paid_search,ES
cust_002803,2026-03-08,paid_search,PT
cust_002804,2026-06-16,paid_search,BR
cust_002805,2026-01-18,organic,BR
cust_002806,2026-02-02,organic,BR
cust_002807,2026-05-30,organic,BR
cust_002808,2026-03-21,affiliate,BR
cust_002809,2026-03-05,organic,US
cust_002810,2026-02-27,paid_search,BR
cust_002811,2026-03-22,social,BR
cust_002812,2026-06-10,social,BR
cust_002813,2026-02-16,affiliate,US
cust_002814,2026-04-06,paid_search,PT
cust_002815,2026-01-23,organic,BR
cust_002816,2026-04-18,paid_search,PT
cust_002817,2026-03-21,affiliate,ES
cust_002818,2026-01-04,organic,ES
cust_002819,2026-05-12,organic,DE
cust_002820,2026-05-07,affiliate,BR
cust_002821,2026-03-20,paid_search,DE
cust_002822,2026-04-08,organic,ES
cust_002823,2026-03-14,paid_search,BR
cust_002824,2026-02-17,paid_search,PT
cust_002825,2026-06-26,paid_search,BR
cust_002826,2026-06-07,paid_search,DE
cust_002827,2026-02-26,affiliate,BR
cust_002828,2026-01-12,referral,PT
cust_002829,2026-04-27,organic,US
cust_002830,2026-03-10,social,BR
cust_002831,2026-06-13,paid_search,BR
cust_002832,2026-05-24,paid_search,BR
cust_002833,2026-01-18,paid_search,BR
cust_002834,2026-01-28,affiliate,ES
cust_002835,2026-06-20,paid_search,US
cust_002836,2026-06-05,organic,US
cust_002837,2026-03-08,affiliate,ES
cust_002838,2026-05-18,paid_search,BR
cust_002839,2026-03-04,organic,PT
cust_002840,2026-04-27,organic,ES
cust_002841,2026-01-26,affiliate,BR
cust_002842,2026-04-03,organic,BR
cust_002843,2026-02-03,paid_search,DE
cust_002844,2026-05-17,paid_search,BR
cust_002845,2026-01-16,affiliate,US
cust_002846,2026-01-16,paid_search,DE
cust_002847,2026-06-08,affiliate,US
cust_002848,2026-03-10,referral,BR
cust_002849,2026-04-27,paid_search,BR
cust_002850,2026-05-30,social,ES
